"artist_id","followers","genres","image_middle","name","popularity","external_urls","href","uri"
"3WYT2b8pOLsLsqSaoWYr7U",419512,"mandopop,taiwan pop",https://i.scdn.co/image/ab67616d00001e02f455f6b17df809e48fad7379,Sodagreen,55,https://open.spotify.com/artist/3WYT2b8pOLsLsqSaoWYr7U,https://api.spotify.com/v1/artists/3WYT2b8pOLsLsqSaoWYr7U,spotify:artist:3WYT2b8pOLsLsqSaoWYr7U
"6lJ36ifxOD2oUsdMdLRPN4",56318,"chinese indie,chinese singer-songwriter",https://i.scdn.co/image/ab67616d00001e020774b7bf251583021114dd50,Pu Shu,43,https://open.spotify.com/artist/6lJ36ifxOD2oUsdMdLRPN4,https://api.spotify.com/v1/artists/6lJ36ifxOD2oUsdMdLRPN4,spotify:artist:6lJ36ifxOD2oUsdMdLRPN4
"10LslMPb7P5j9L2QXGZBmM",53448,"c-pop,chinese singer-songwriter,classic mandopop,mainland chinese pop",https://i.scdn.co/image/ab67616d00001e026f3ed5e0409e32a86eed5246,Wang Feng,43,https://open.spotify.com/artist/10LslMPb7P5j9L2QXGZBmM,https://api.spotify.com/v1/artists/10LslMPb7P5j9L2QXGZBmM,spotify:artist:10LslMPb7P5j9L2QXGZBmM
"1YfpT6Dl8tJDmYQKWRoxjn",55301,"c-pop,mandopop,taiwan pop",https://i.scdn.co/image/ab67616100005174a38f4895c9cb7c445d685281,信樂團,42,https://open.spotify.com/artist/1YfpT6Dl8tJDmYQKWRoxjn,https://api.spotify.com/v1/artists/1YfpT6Dl8tJDmYQKWRoxjn,spotify:artist:1YfpT6Dl8tJDmYQKWRoxjn
"3SyC3U06X0DjdWd2Jf6V8Q",107806,"chinese indie,chinese minyao,chinese singer-songwriter",https://i.scdn.co/image/ab67616d00001e025108846a5856e34da7892064,陳粒,47,https://open.spotify.com/artist/3SyC3U06X0DjdWd2Jf6V8Q,https://api.spotify.com/v1/artists/3SyC3U06X0DjdWd2Jf6V8Q,spotify:artist:3SyC3U06X0DjdWd2Jf6V8Q
"7Dx7RhX0mFuXhCOUgB01uM",2254574,"mandopop,singaporean mandopop,singaporean pop",https://i.scdn.co/image/ab67616100005174be9271c7b12f8293bcc27ea7,JJ Lin,65,https://open.spotify.com/artist/7Dx7RhX0mFuXhCOUgB01uM,https://api.spotify.com/v1/artists/7Dx7RhX0mFuXhCOUgB01uM,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM
"0SIXZXJCAhNU8sxK0qm7hn",571898,"mandopop,singaporean mandopop,singaporean pop,singaporean singer-songwriter",https://i.scdn.co/image/ab67616100005174e06f47e3f3f138cbf8e87474,Stefanie Sun,58,https://open.spotify.com/artist/0SIXZXJCAhNU8sxK0qm7hn,https://api.spotify.com/v1/artists/0SIXZXJCAhNU8sxK0qm7hn,spotify:artist:0SIXZXJCAhNU8sxK0qm7hn
"0tiMX5RmW6DK7Lwy4BiooA",17556,"chinese indie,southern china indie",https://i.scdn.co/image/ab67616d00001e02fc263d747581424f8c64abf2,声音玩具,28,https://open.spotify.com/artist/0tiMX5RmW6DK7Lwy4BiooA,https://api.spotify.com/v1/artists/0tiMX5RmW6DK7Lwy4BiooA,spotify:artist:0tiMX5RmW6DK7Lwy4BiooA
"1KkPfPiuNxdjuGhwIb6hBC",45293,"chinese indie,chinese indie rock",https://i.scdn.co/image/ab67616d00001e02b5a115592a255b6ee30f7f30,痛仰樂隊,31,https://open.spotify.com/artist/1KkPfPiuNxdjuGhwIb6hBC,https://api.spotify.com/v1/artists/1KkPfPiuNxdjuGhwIb6hBC,spotify:artist:1KkPfPiuNxdjuGhwIb6hBC
"2QcZxAgcs2I1q7CtCkl6MI",1916248,"c-pop,cantopop,mandopop",https://i.scdn.co/image/ab6761610000517436078f5abd2a9dc6e281d05c,Eason Chan,65,https://open.spotify.com/artist/2QcZxAgcs2I1q7CtCkl6MI,https://api.spotify.com/v1/artists/2QcZxAgcs2I1q7CtCkl6MI,spotify:artist:2QcZxAgcs2I1q7CtCkl6MI
"6NQwuxgsebzIzixLkAHDCT",37262,"chinese indie,chinese indie rock,chinese minyao,southern china indie",https://i.scdn.co/image/ab67616d00001e021ca834bfbdbf50c013a7c7a3,五條人,32,https://open.spotify.com/artist/6NQwuxgsebzIzixLkAHDCT,https://api.spotify.com/v1/artists/6NQwuxgsebzIzixLkAHDCT,spotify:artist:6NQwuxgsebzIzixLkAHDCT
"6kPT9OowEJzifm4B68nt1u",7157,chinese indie rock,https://i.scdn.co/image/ab67616d00001e02b07eea0adc5be46a52b3018d,白皮書樂隊,18,https://open.spotify.com/artist/6kPT9OowEJzifm4B68nt1u,https://api.spotify.com/v1/artists/6kPT9OowEJzifm4B68nt1u,spotify:artist:6kPT9OowEJzifm4B68nt1u
"0g1Asm2LdQJa6EjUmucdxt",34606,"chinese indie,chinese indie rock,sinogaze",https://i.scdn.co/image/ab676161000051746edad60a3507e0846a8172f3,刺猬Hedgehog,30,https://open.spotify.com/artist/0g1Asm2LdQJa6EjUmucdxt,https://api.spotify.com/v1/artists/0g1Asm2LdQJa6EjUmucdxt,spotify:artist:0g1Asm2LdQJa6EjUmucdxt
"4m1va2zJxoDRUMymK3Fzrd",15043,"chinese indie,chinese indie rock,chinese punk",https://i.scdn.co/image/ab67616d00001e024d5961b88a7882f5e8d913f8,Joyside,25,https://open.spotify.com/artist/4m1va2zJxoDRUMymK3Fzrd,https://api.spotify.com/v1/artists/4m1va2zJxoDRUMymK3Fzrd,spotify:artist:4m1va2zJxoDRUMymK3Fzrd
"6O9BAkGBRRzHUDrWqdT68r",55482,"c-pop,classic mandopop,mandopop",https://i.scdn.co/image/ab67616d00001e020ecffc6e883f311b2aaa555c,林志炫,44,https://open.spotify.com/artist/6O9BAkGBRRzHUDrWqdT68r,https://api.spotify.com/v1/artists/6O9BAkGBRRzHUDrWqdT68r,spotify:artist:6O9BAkGBRRzHUDrWqdT68r
"3AroL2oDPiAnMpTmIQv3KP",278003,"mandopop,taiwan pop",https://i.scdn.co/image/ab67616100005174b1f6945eb234d9d1e38f7b04,Cyndi Wang,56,https://open.spotify.com/artist/3AroL2oDPiAnMpTmIQv3KP,https://api.spotify.com/v1/artists/3AroL2oDPiAnMpTmIQv3KP,spotify:artist:3AroL2oDPiAnMpTmIQv3KP
"4O9yXuMzkIoRezqlpgkdjK",19397,chinese indie,https://i.scdn.co/image/ab67616d00001e0272ffe6b45ec36d5b2aa628bf,康姆士(COM’Z),30,https://open.spotify.com/artist/4O9yXuMzkIoRezqlpgkdjK,https://api.spotify.com/v1/artists/4O9yXuMzkIoRezqlpgkdjK,spotify:artist:4O9yXuMzkIoRezqlpgkdjK
"7jXoGtR69J2iYCefc58MZX",93171,"c-pop,cantopop",https://i.scdn.co/image/ab6761610000517486961861a4874008c50a07b4,Twins,46,https://open.spotify.com/artist/7jXoGtR69J2iYCefc58MZX,https://api.spotify.com/v1/artists/7jXoGtR69J2iYCefc58MZX,spotify:artist:7jXoGtR69J2iYCefc58MZX
"16s0YTFcyjP4kgFwt7ktrY",1386713,"mandopop,taiwan pop",https://i.scdn.co/image/ab6761610000517420bc253eac823701a4ad6f4e,Mayday,61,https://open.spotify.com/artist/16s0YTFcyjP4kgFwt7ktrY,https://api.spotify.com/v1/artists/16s0YTFcyjP4kgFwt7ktrY,spotify:artist:16s0YTFcyjP4kgFwt7ktrY
"2elBjNSdBE2Y3f0j1mjrql",3646051,"c-pop,mandopop,taiwan pop,zhongguo feng",https://i.scdn.co/image/ab6761610000517402b3aa55ba238b2ceafb09da,Jay Chou,73,https://open.spotify.com/artist/2elBjNSdBE2Y3f0j1mjrql,https://api.spotify.com/v1/artists/2elBjNSdBE2Y3f0j1mjrql,spotify:artist:2elBjNSdBE2Y3f0j1mjrql
"48Smhc0ISwYYRSad1uXSns",22850,"mandopop,taiwan pop",https://i.scdn.co/image/ab67616100005174d8017aee12d0ad4362e50d06,Nan Quan Mama,45,https://open.spotify.com/artist/48Smhc0ISwYYRSad1uXSns,https://api.spotify.com/v1/artists/48Smhc0ISwYYRSad1uXSns,spotify:artist:48Smhc0ISwYYRSad1uXSns
"7xvGv30KCVdDE22whQYggF",8170,chinese indie pop,https://i.scdn.co/image/ab67616d00001e02aed7b6411a433a4cc1a6653c,大波浪,17,https://open.spotify.com/artist/7xvGv30KCVdDE22whQYggF,https://api.spotify.com/v1/artists/7xvGv30KCVdDE22whQYggF,spotify:artist:7xvGv30KCVdDE22whQYggF
"5e4o634nyCCTZOscWpfptc",5455,chinese folk,https://i.scdn.co/image/ab676161000051742317a9bdab34f398eeffd91a,HAYA樂團,26,https://open.spotify.com/artist/5e4o634nyCCTZOscWpfptc,https://api.spotify.com/v1/artists/5e4o634nyCCTZOscWpfptc,spotify:artist:5e4o634nyCCTZOscWpfptc
"6gvSKE72vF6N20LfBqrDmm",264716,"chinese minyao,chinese singer-songwriter,mainland chinese pop",https://i.scdn.co/image/ab67616d00001e02501b5db11b7fe5172a7506d0,Mao Buyi,52,https://open.spotify.com/artist/6gvSKE72vF6N20LfBqrDmm,https://api.spotify.com/v1/artists/6gvSKE72vF6N20LfBqrDmm,spotify:artist:6gvSKE72vF6N20LfBqrDmm
"2vhqrXGRTaYwFTeO61R9Fm",12975,"chinese indie,wuhan indie",https://i.scdn.co/image/ab67616d00001e02decb08101ffa7332257daa90,Da Da Yue Dui,26,https://open.spotify.com/artist/2vhqrXGRTaYwFTeO61R9Fm,https://api.spotify.com/v1/artists/2vhqrXGRTaYwFTeO61R9Fm,spotify:artist:2vhqrXGRTaYwFTeO61R9Fm
"7tuWI2luTp61HHGmviWid8",79557,"c-pop,chinese indie,classic mandopop,taiwan campus folk,taiwan singer-songwriter",https://i.scdn.co/image/ab67616100005174fcf79382fcf11e33cba1e282,羅大佑,41,https://open.spotify.com/artist/7tuWI2luTp61HHGmviWid8,https://api.spotify.com/v1/artists/7tuWI2luTp61HHGmviWid8,spotify:artist:7tuWI2luTp61HHGmviWid8
"5a5vu4RzsAHdKN0aYyblZ8",196874,"chinese indie,mandopop,taiwan singer-songwriter",https://i.scdn.co/image/ab67616100005174f9f223ba28dcb99d39f838a1,吳青峰,52,https://open.spotify.com/artist/5a5vu4RzsAHdKN0aYyblZ8,https://api.spotify.com/v1/artists/5a5vu4RzsAHdKN0aYyblZ8,spotify:artist:5a5vu4RzsAHdKN0aYyblZ8
"5H8TJITZE1sPjVR2ACzXNS",344535,"c-pop,classic mandopop,mandopop,taiwan pop,taiwan singer-songwriter",https://i.scdn.co/image/ab6761610000517419d5470d93f58e42c9d2b741,Wu Bai,55,https://open.spotify.com/artist/5H8TJITZE1sPjVR2ACzXNS,https://api.spotify.com/v1/artists/5H8TJITZE1sPjVR2ACzXNS,spotify:artist:5H8TJITZE1sPjVR2ACzXNS
"1GPoTgvXd5OqZMF1akOsV2",486501,"chinese r&b,mandopop,taiwan pop",https://i.scdn.co/image/ab676161000051747ca84b940dd94a247a2caf44,Yoga Lin,55,https://open.spotify.com/artist/1GPoTgvXd5OqZMF1akOsV2,https://api.spotify.com/v1/artists/1GPoTgvXd5OqZMF1akOsV2,spotify:artist:1GPoTgvXd5OqZMF1akOsV2
"5zawO99pOdAzrwyJSSu5qE",22766,"chinese indie,mandopop,taiwan pop,taiwan singer-songwriter",https://i.scdn.co/image/ab67616100005174a4c3ddc5ea1bbf10e20717c7,鄭興,38,https://open.spotify.com/artist/5zawO99pOdAzrwyJSSu5qE,https://api.spotify.com/v1/artists/5zawO99pOdAzrwyJSSu5qE,spotify:artist:5zawO99pOdAzrwyJSSu5qE
"3dI4Io8XE33J2o04ZwjR0Y",436187,"chinese indie,mandopop,taiwan pop,taiwan singer-songwriter",https://i.scdn.co/image/ab676161000051744a8f6d34708e47aaad76ea97,LaLa Hsu,56,https://open.spotify.com/artist/3dI4Io8XE33J2o04ZwjR0Y,https://api.spotify.com/v1/artists/3dI4Io8XE33J2o04ZwjR0Y,spotify:artist:3dI4Io8XE33J2o04ZwjR0Y
"3eJTjQEMzEeoS4n6aJXhKM",24094,"chinese indie,chinese indie pop",https://i.scdn.co/image/ab67616d00001e02f2598492ec9212f4dc3dab29,Escape Plan,44,https://open.spotify.com/artist/3eJTjQEMzEeoS4n6aJXhKM,https://api.spotify.com/v1/artists/3eJTjQEMzEeoS4n6aJXhKM,spotify:artist:3eJTjQEMzEeoS4n6aJXhKM
"3iW4UAZQOJEXLW7L3H04gm",28740,"chinese indie,chinese indie rock,chinese post-punk",https://i.scdn.co/image/ab676161000051747bceb493665363a86f7282ca,Re-TROS,23,https://open.spotify.com/artist/3iW4UAZQOJEXLW7L3H04gm,https://api.spotify.com/v1/artists/3iW4UAZQOJEXLW7L3H04gm,spotify:artist:3iW4UAZQOJEXLW7L3H04gm
"0rTP0x4vRFSDbhtqcCqc8K",540413,"chinese singer-songwriter,mainland chinese pop,mandopop",https://i.scdn.co/image/ab676161000051741ba162cda3aac049822a8850,Ronghao Li,57,https://open.spotify.com/artist/0rTP0x4vRFSDbhtqcCqc8K,https://api.spotify.com/v1/artists/0rTP0x4vRFSDbhtqcCqc8K,spotify:artist:0rTP0x4vRFSDbhtqcCqc8K
"14bJhryXGk6H6qlGzwj3W5",742708,mandopop,https://i.scdn.co/image/ab67616100005174232bf5570b8772b76850f202,Hebe Tien,56,https://open.spotify.com/artist/14bJhryXGk6H6qlGzwj3W5,https://api.spotify.com/v1/artists/14bJhryXGk6H6qlGzwj3W5,spotify:artist:14bJhryXGk6H6qlGzwj3W5
"55WwHAHZZasWq8QM0LF5JR",14530,"chinese indie,chinese minyao",https://i.scdn.co/image/ab67616d00001e022037e40d9bd1c0a7012153bb,好妹妹,30,https://open.spotify.com/artist/55WwHAHZZasWq8QM0LF5JR,https://api.spotify.com/v1/artists/55WwHAHZZasWq8QM0LF5JR,spotify:artist:55WwHAHZZasWq8QM0LF5JR
"3asy14alGCZBDd3Y6pbBbp",64263,"chinese indie,chinese indie rock",https://i.scdn.co/image/ab67616d00001e02a692767935d929f33763ae33,新裤子乐队,40,https://open.spotify.com/artist/3asy14alGCZBDd3Y6pbBbp,https://api.spotify.com/v1/artists/3asy14alGCZBDd3Y6pbBbp,spotify:artist:3asy14alGCZBDd3Y6pbBbp
"5fEQLwq1BWWQNR8GzhOIvi",1102696,mandopop,https://i.scdn.co/image/ab67616100005174b02116c5e760ff53c8676a7c,Eric Chou,65,https://open.spotify.com/artist/5fEQLwq1BWWQNR8GzhOIvi,https://api.spotify.com/v1/artists/5fEQLwq1BWWQNR8GzhOIvi,spotify:artist:5fEQLwq1BWWQNR8GzhOIvi
"6jlz5QSUqbKE4vnzo2qfP1",459738,"c-pop,cantopop,mandopop",https://i.scdn.co/image/ab67616100005174c089634e894b08f31bba3a1c,Karen Mok,55,https://open.spotify.com/artist/6jlz5QSUqbKE4vnzo2qfP1,https://api.spotify.com/v1/artists/6jlz5QSUqbKE4vnzo2qfP1,spotify:artist:6jlz5QSUqbKE4vnzo2qfP1
"6g641431O1Xkl7HAs2yFEg",368986,"mandopop,taiwan indie,taiwan pop,taiwanese indie",https://i.scdn.co/image/ab67616100005174ba2eed4f30e35db2d476d6cb,EggPlantEgg,57,https://open.spotify.com/artist/6g641431O1Xkl7HAs2yFEg,https://api.spotify.com/v1/artists/6g641431O1Xkl7HAs2yFEg,spotify:artist:6g641431O1Xkl7HAs2yFEg
"3qs5OOuNyNxW1JGhfdgnUI",18352,"chinese indie,chinese indie pop,southern china indie",https://i.scdn.co/image/ab67616d00001e020f93d06ca821cd4c6ac33750,The Life Journey,30,https://open.spotify.com/artist/3qs5OOuNyNxW1JGhfdgnUI,https://api.spotify.com/v1/artists/3qs5OOuNyNxW1JGhfdgnUI,spotify:artist:3qs5OOuNyNxW1JGhfdgnUI
"7aRC4L63dBn3CiLDuWaLSI",2091375,mandopop,https://i.scdn.co/image/ab67616100005174c4110baafe82aad8ed0fbfe8,G.E.M.,66,https://open.spotify.com/artist/7aRC4L63dBn3CiLDuWaLSI,https://api.spotify.com/v1/artists/7aRC4L63dBn3CiLDuWaLSI,spotify:artist:7aRC4L63dBn3CiLDuWaLSI
"376pcuw4IgWBMOUwCr8kIm",357216,"chinese indie,mandopop,singaporean mandopop,singaporean pop,singaporean singer-songwriter,taiwan singer-songwriter",https://i.scdn.co/image/ab676161000051749bde83be1ce1492a10129c88,Tanya Chua,58,https://open.spotify.com/artist/376pcuw4IgWBMOUwCr8kIm,https://api.spotify.com/v1/artists/376pcuw4IgWBMOUwCr8kIm,spotify:artist:376pcuw4IgWBMOUwCr8kIm
"4m0xrEWYU0yCUFMaga015T",233970,"chinese indie,mandopop,taiwan pop,taiwan singer-songwriter",https://i.scdn.co/image/ab67616100005174b15d2308d22d6346908ab679,Cheer Chen,49,https://open.spotify.com/artist/4m0xrEWYU0yCUFMaga015T,https://api.spotify.com/v1/artists/4m0xrEWYU0yCUFMaga015T,spotify:artist:4m0xrEWYU0yCUFMaga015T
"3aIDSTKS9yH745GUQBxDcS",622435,"malaysian mandopop,mandopop",https://i.scdn.co/image/ab6761610000517414806436e1fc9d977a3709dd,Fish Leong,58,https://open.spotify.com/artist/3aIDSTKS9yH745GUQBxDcS,https://api.spotify.com/v1/artists/3aIDSTKS9yH745GUQBxDcS,spotify:artist:3aIDSTKS9yH745GUQBxDcS
"6noxsCszBEEK04kCehugOp",688273,"c-pop,mandopop,taiwan pop",https://i.scdn.co/image/ab67616100005174f25a139a90f154a1ca8fc6e0,A-Mei Chang,58,https://open.spotify.com/artist/6noxsCszBEEK04kCehugOp,https://api.spotify.com/v1/artists/6noxsCszBEEK04kCehugOp,spotify:artist:6noxsCszBEEK04kCehugOp
"190bkHbFrRvEhcB7Zpuv3y",187080,"chinese indie,mandopop,taiwan indie,taiwan pop,taiwan singer-songwriter",https://i.scdn.co/image/ab67616100005174760d509640c55ddbd13d2876,Waa Wei,50,https://open.spotify.com/artist/190bkHbFrRvEhcB7Zpuv3y,https://api.spotify.com/v1/artists/190bkHbFrRvEhcB7Zpuv3y,spotify:artist:190bkHbFrRvEhcB7Zpuv3y
"6tENCczf2KcJyY9RUCxTnA",18542,"chinese indie,chinese indie rock",https://i.scdn.co/image/ab67616d00001e027f872bbf960734d0cd86bcbc,后海大鲨鱼,28,https://open.spotify.com/artist/6tENCczf2KcJyY9RUCxTnA,https://api.spotify.com/v1/artists/6tENCczf2KcJyY9RUCxTnA,spotify:artist:6tENCczf2KcJyY9RUCxTnA
"2cvtzIo0OSIAkyr7LisIT6",37378,"c-pop,cantopop,chinese indie,classic cantopop,hong kong indie,hong kong rock",https://i.scdn.co/image/ab67616d00001e024b15e11951e46840817dac4c,Tat Ming Pair,36,https://open.spotify.com/artist/2cvtzIo0OSIAkyr7LisIT6,https://api.spotify.com/v1/artists/2cvtzIo0OSIAkyr7LisIT6,spotify:artist:2cvtzIo0OSIAkyr7LisIT6
"1cg0bYpP5e2DNG0RgK2CMN",530839,mandopop,https://i.scdn.co/image/ab67616100005174729b7e9f6f0539bd01dff7e5,Joker Xue,57,https://open.spotify.com/artist/1cg0bYpP5e2DNG0RgK2CMN,https://api.spotify.com/v1/artists/1cg0bYpP5e2DNG0RgK2CMN,spotify:artist:1cg0bYpP5e2DNG0RgK2CMN
"1KkuALrf8T61dUSezl80Y4",101926,"c-pop,chinese indie,classic mandopop,mandopop,taiwan pop,taiwan singer-songwriter",https://i.scdn.co/image/ab67616100005174bfbfc8d2eb9d49de7e779823,Bobby Chen,41,https://open.spotify.com/artist/1KkuALrf8T61dUSezl80Y4,https://api.spotify.com/v1/artists/1KkuALrf8T61dUSezl80Y4,spotify:artist:1KkuALrf8T61dUSezl80Y4
"2TXF68WgfTZlipUvLBsQre",182184,"c-pop,classic mandopop,mandopop,taiwan singer-songwriter",https://i.scdn.co/image/ab6761610000517459cca405f1fa3b22cf16b0c8,Jonathan Lee,47,https://open.spotify.com/artist/2TXF68WgfTZlipUvLBsQre,https://api.spotify.com/v1/artists/2TXF68WgfTZlipUvLBsQre,spotify:artist:2TXF68WgfTZlipUvLBsQre
"5aJFmaCc09jEz9ghzppUxo",32613,chinese indie,https://i.scdn.co/image/ab67616d00001e0298cce57b6352a4b6d922d3fe,宋冬野,44,https://open.spotify.com/artist/5aJFmaCc09jEz9ghzppUxo,https://api.spotify.com/v1/artists/5aJFmaCc09jEz9ghzppUxo,spotify:artist:5aJFmaCc09jEz9ghzppUxo
"6xErgeZYatiaQ36SB5bvi8",399015,"mandopop,taiwan indie",https://i.scdn.co/image/ab676161000051746793d7a11fe6548d85621a68,告五人,61,https://open.spotify.com/artist/6xErgeZYatiaQ36SB5bvi8,https://api.spotify.com/v1/artists/6xErgeZYatiaQ36SB5bvi8,spotify:artist:6xErgeZYatiaQ36SB5bvi8
"2DqYjQiVXvk7yFkqpVb5wX",19625,"c-pop,classic mandopop,taiwan singer-songwriter",https://i.scdn.co/image/ab67616d00001e02b82da07510a10b8a37db7a2d,鄭智化,33,https://open.spotify.com/artist/2DqYjQiVXvk7yFkqpVb5wX,https://api.spotify.com/v1/artists/2DqYjQiVXvk7yFkqpVb5wX,spotify:artist:2DqYjQiVXvk7yFkqpVb5wX
"3df3XLKuqTQ6iOSmi0K3Wp",509841,"c-pop,cantopop,chinese indie,mandopop",https://i.scdn.co/image/fef7a7ef0ff113f4b08dbdf12493a7d902c8440d,Faye Wong,58,https://open.spotify.com/artist/3df3XLKuqTQ6iOSmi0K3Wp,https://api.spotify.com/v1/artists/3df3XLKuqTQ6iOSmi0K3Wp,spotify:artist:3df3XLKuqTQ6iOSmi0K3Wp
"28gf2piFx6cAKOMIwcky5a",770497,mandopop,https://i.scdn.co/image/ab67616100005174b1c1ffaf971bdb6e4f3cbcca,A-Lin,57,https://open.spotify.com/artist/28gf2piFx6cAKOMIwcky5a,https://api.spotify.com/v1/artists/28gf2piFx6cAKOMIwcky5a,spotify:artist:28gf2piFx6cAKOMIwcky5a
"2OrCYFzQYE1TmevdYARnU1",58877,"cantopop,chinese indie,hong kong indie",https://i.scdn.co/image/ab676161000051747c112977a36f9dd3168304a7,Yoyo Sham,46,https://open.spotify.com/artist/2OrCYFzQYE1TmevdYARnU1,https://api.spotify.com/v1/artists/2OrCYFzQYE1TmevdYARnU1,spotify:artist:2OrCYFzQYE1TmevdYARnU1
"1Hu58yHg2CXNfDhlPd7Tdd",1291433,"c-pop,cantopop,classic cantopop,classic mandopop,mandopop",https://i.scdn.co/image/ab676161000051742c39c23cf41aef69b780cba9,Jacky Cheung,60,https://open.spotify.com/artist/1Hu58yHg2CXNfDhlPd7Tdd,https://api.spotify.com/v1/artists/1Hu58yHg2CXNfDhlPd7Tdd,spotify:artist:1Hu58yHg2CXNfDhlPd7Tdd
"2vI9KFm0fwSfPrpEgOeIbq",183327,"contemporary jazz,contemporary post-bop,jazz,jazz fusion,jazz piano,modern jazz piano",https://i.scdn.co/image/ab6772690000dd22d0c4c0a228919f95e3460247,Brad Mehldau,50,https://open.spotify.com/artist/2vI9KFm0fwSfPrpEgOeIbq,https://api.spotify.com/v1/artists/2vI9KFm0fwSfPrpEgOeIbq,spotify:artist:2vI9KFm0fwSfPrpEgOeIbq
"3KdU8KfkDy7xHmQS00B5wd",34682,"chinese indie,mandopop,taiwan indie,taiwan pop,taiwan singer-songwriter",https://i.scdn.co/image/ab67616d00001e028eb0afbe6876a436ca5f233d,柯智棠,41,https://open.spotify.com/artist/3KdU8KfkDy7xHmQS00B5wd,https://api.spotify.com/v1/artists/3KdU8KfkDy7xHmQS00B5wd,spotify:artist:3KdU8KfkDy7xHmQS00B5wd
"0MEchSWR9pJvw1S5CV3Kuk",578738,"mandopop,taiwan pop",https://i.scdn.co/image/ab67616100005174b264bb33557db8bc8319dbe9,Rainie Yang,53,https://open.spotify.com/artist/0MEchSWR9pJvw1S5CV3Kuk,https://api.spotify.com/v1/artists/0MEchSWR9pJvw1S5CV3Kuk,spotify:artist:0MEchSWR9pJvw1S5CV3Kuk
"4q3ewBCX7sLwd24euuV69X",57572294,"reggaeton,trap latino",https://i.scdn.co/image/ab676161000051748ee9a6f54dcbd4bc95126b14,Bad Bunny,100,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X,spotify:artist:4q3ewBCX7sLwd24euuV69X
"6hfwwpXqZPRC9CsKI7qtv1",1181653,"electropop,etherpop,pop,r&b",https://i.scdn.co/image/ab6761610000517402f21536c1a061577538597b,Alina Baraz,66,https://open.spotify.com/artist/6hfwwpXqZPRC9CsKI7qtv1,https://api.spotify.com/v1/artists/6hfwwpXqZPRC9CsKI7qtv1,spotify:artist:6hfwwpXqZPRC9CsKI7qtv1
"0oK5D6uPhGu4Jk2dbZfodU",115488,"latinx alternative,souldies",https://i.scdn.co/image/ab67616100005174a4606ae5544c1c391fac886c,Thee Sacred Souls,58,https://open.spotify.com/artist/0oK5D6uPhGu4Jk2dbZfodU,https://api.spotify.com/v1/artists/0oK5D6uPhGu4Jk2dbZfodU,spotify:artist:0oK5D6uPhGu4Jk2dbZfodU
"1nIJEqPyIj5qutlgWNmQB0",45148,"alternative r&b,art pop,escape room,scandinavian r&b",https://i.scdn.co/image/ab67616100005174d2d95131141e9777a1ff755d,Erika de Casier,50,https://open.spotify.com/artist/1nIJEqPyIj5qutlgWNmQB0,https://api.spotify.com/v1/artists/1nIJEqPyIj5qutlgWNmQB0,spotify:artist:1nIJEqPyIj5qutlgWNmQB0
"1U1el3k54VvEUzo3ybLPlM",3230524,"colombian pop,pop",https://i.scdn.co/image/ab676161000051748f7371544e0573e58e0abf94,Kali Uchis,80,https://open.spotify.com/artist/1U1el3k54VvEUzo3ybLPlM,https://api.spotify.com/v1/artists/1U1el3k54VvEUzo3ybLPlM,spotify:artist:1U1el3k54VvEUzo3ybLPlM
"4ClziihVpBeFXNyDH83Lde",750242,"alternative r&b,bedroom soul,chill r&b,indie r&b,pop,r&b",https://i.scdn.co/image/ab6761610000517490f9e918905b5509f118e09b,UMI,63,https://open.spotify.com/artist/4ClziihVpBeFXNyDH83Lde,https://api.spotify.com/v1/artists/4ClziihVpBeFXNyDH83Lde,spotify:artist:4ClziihVpBeFXNyDH83Lde
"2uYWxilOVlUdk4oV9DvwqK",3749937,"brooklyn indie,pop",https://i.scdn.co/image/ab67616100005174afb309e27fdb45e093958f9c,Mitski,80,https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK,https://api.spotify.com/v1/artists/2uYWxilOVlUdk4oV9DvwqK,spotify:artist:2uYWxilOVlUdk4oV9DvwqK
"1Xyo4u8uXC1ZmMpatF05PJ",51048657,"canadian contemporary r&b,canadian pop,pop",https://i.scdn.co/image/ab67616100005174b5f9e28219c169fd4b9e8379,The Weeknd,94,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ
"2HkSsS8O2U2gPhnCGVN5vn",176796,"indie pop,la pop,modern rock,pop",https://i.scdn.co/image/ab676161000051745dd5d9e7fb16eeb3a4666ee7,BETWEEN FRIENDS,59,https://open.spotify.com/artist/2HkSsS8O2U2gPhnCGVN5vn,https://api.spotify.com/v1/artists/2HkSsS8O2U2gPhnCGVN5vn,spotify:artist:2HkSsS8O2U2gPhnCGVN5vn
"5pKCCKE2ajJHZ9KAiaK11H",50460557,"barbadian pop,dance pop,pop,urban contemporary",https://i.scdn.co/image/ab67616100005174019d6873a01987cbe35888cd,Rihanna,89,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H
