user_id,artist_id,time_period,timestamp,position
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,5Pwc4xIPtQLFEnJriah9YJ,medium,1668438423.777431,47
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,5wMlMjOLeJfS5DfxqGfm83,medium,1668438423.777431,48
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,64fjAjykuM8Oc3Bqup4g72,medium,1668438423.777431,49
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,6eUKZXaKkcviH0Ku9w2n3V,medium,1668443984.2974212,0
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,4dpARuHxo51G3z768sgnrY,medium,1668443984.2974212,1
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,6KImCVD70vtIoJWnq6nGn3,medium,1668443984.2974212,2
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,5sBoNBXFMzoZjgHLbQueeG,medium,1668443984.2974212,3
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,3E31HqA00iCX9nRhesw6LD,medium,1668443984.2974212,4
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,77IW5ZK1smDQYYKDCQugXh,medium,1668443984.2974212,5
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,5WxnXxSCyhDSyi6elhBZd4,medium,1668443984.2974212,6
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,1uNFoZAHBGtllmzznpCI3s,medium,1668443984.2974212,7
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,1Xyo4u8uXC1ZmMpatF05PJ,medium,1668443984.2974212,8
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,4GNC7GD6oZMSxPGyXy4MNB,medium,1668443984.2974212,9
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,04gDigrS5kc9YWfZHwBETP,medium,1668443984.2974212,10
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,7iBY1RLWDV5zX9NDNQxurm,medium,1668443984.2974212,11
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,7f5Zgnp2spUuuzKplmRkt7,medium,1668443984.2974212,12
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,6M2wZ9GZgrQXHCFfjv46we,medium,1668443984.2974212,13
f8a05048192e67c19fb9afa712456b4a600682184d3f49018ad61d52d92ba73c,5pKCCKE2ajJHZ9KAiaK11H,medium,1668443984.2974212,14
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,7ry8L53T4oJtSIogGYuioq,long,1668438423.777431,0
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,5RPzPJCg4ER1LzQkorZ31p,long,1668438423.777431,1
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,6eNOjuJSfKkAvbiGW90AkZ,long,1668438423.777431,2
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,6mS5GeFyhea6w9OKo8PO3p,long,1668438423.777431,3
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,23fqKkggKUBHNkbKtXEls4,long,1668438423.777431,4
